post_id,title,price,neighborhood,map_address,street_address,latitude,longitude,data_accuracy,posted,updated,repost_dates,available,housing_type,bedrooms,bathrooms,laundry,parking,sqft,flooring,rent_period,app_fee,broker_fee,cats_ok,dogs_ok,no_smoking,furnished,wheelchair_access,AC,EV_charging,posting_body,images,url
7499391947,"Recreational Areas, Pilates Studio, Eyeware at The Vantage",2043,"27040 Cedar Road, Beachwood, OH",27040 Cedar Road,27040 Cedar Road,41.4701,-81.5232,5,2022-06-21 14:16,NA,[],2022-06-21,apartment,2,1.5,laundry on site,off-street parking,1035,NA,daily,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Life at The Vantage is like nothing else in northeastern Ohio!', 'Our resort-like apartment community is ideally located a short drive from downtown Cleveland and just off I-271, making it getting around the Cleveland area easy.', 'Convenience is key at The Vantage, with Beachwood Place shopping mall located directly across the street and the Cleveland Clinic just minutes away.', 'Property Amenities:', 'Gated Community with Controlled Access', 'Swerve Grille', 'Heated Garages', 'Heated Underground Walkways', 'Public Transportation Available', 'Sauna and Whirlpool Spa', 'Anthea Spa', 'Indoor and Outdoor Pool', 'Intercoms', 'Recreational Areas', 'Pilates Studio', 'Eyeware at The Vantage', 'Call Us Today!', 'show contact info', 'For more information, visit us at: <URL>', '*Pricing and availability are subject to change daily.', 'Photos may not be of your exact home.', 'Please contact us today for the most up to date information!', 'Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.']","['https://images.craigslist.org/00p0p_bcO15LT5FMfz_0gw0b1_600x450.jpg', 'https://images.craigslist.org/00G0G_dZTjr1kRfinz_0hK0bO_600x450.jpg', 'https://images.craigslist.org/00f0f_6Tha3fsTRyQz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00Y0Y_9TFm3hhaiy5z_0gw0b0_600x450.jpg', 'https://images.craigslist.org/00000_4CcqQA1uqFXz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00G0G_6VbE23RkI6Jz_0hK0qC_600x450.jpg', 'https://images.craigslist.org/00404_8gzHVNkjHsqz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00606_hY4euxKV7Urz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00x0x_cOuWgKjNqcLz_0bi08u_600x450.jpg', 'https://images.craigslist.org/00r0r_cvA8PJXDKFRz_0oc0oj_600x450.jpg']",https://cleveland.craigslist.org/apa/d/beachwood-recreational-areas-pilates/7499391947.html
7500027294,"Heated Garages, Eyeware at The Vantage, The Hair Loft",2028,"27040 Cedar Road, Beachwood, OH",27040 Cedar Road,27040 Cedar Road,41.4701,-81.5232,5,2022-06-22 22:16,2022-07-22 03:13,[],2022-06-22,apartment,2,2.0,laundry on site,off-street parking,1095,NA,daily,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Life at The Vantage is like nothing else in northeastern Ohio!', 'Our resort-like apartment community is ideally located a short drive from downtown Cleveland and just off I-271, making it getting around the Cleveland area easy.', 'Convenience is key at The Vantage, with Beachwood Place shopping mall located directly across the street and the Cleveland Clinic just minutes away.', 'Property Amenities:', 'Indoor and Outdoor Pool', 'Anthea Spa', 'Clubhouse and Monthly Resident Events', 'Recreational Areas', 'Eyeware at The Vantage', 'Heated Garages', 'Gated Community with Controlled Access', 'Heated Underground Walkways', 'Pilates Studio', 'Sauna and Whirlpool Spa', 'Swerve Grille', 'Intercoms', 'Call Us Today!', 'show contact info', 'For more information, visit us at: <URL>', '*Pricing and availability are subject to change daily.', 'Photos may not be of your exact home.', 'Please contact us today for the most up to date information!', 'Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.']","['https://images.craigslist.org/00j0j_5irHp4AijA5z_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00V0V_7jruPLMkEQkz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00Z0Z_89vYUt6Kf3bz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/01414_hsPwh6LutMcz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00707_G5KQMLoN4Mz_0gw0b0_600x450.jpg', 'https://images.craigslist.org/00X0X_aqGROLzpROWz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00l0l_2GWT453zR0iz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00L0L_jfC3bIEXas5z_0gw0b1_600x450.jpg', 'https://images.craigslist.org/00q0q_4uSYMkVDH3Pz_0bi074_600x450.jpg', 'https://images.craigslist.org/00z0z_kYRFHPZLLA1z_0oc0oj_600x450.jpg']",https://cleveland.craigslist.org/apa/d/beachwood-heated-garages-eyeware-at-the/7500027294.html
7513677690,EUCLID 2 BEDROOM REHAB,1100,E 238,NA,NA,41.6025,-81.5258,22,2022-07-26 14:49,2022-08-01 14:19,[],2022-08-22,house,2,1.0,w/d hookups,off-street parking,945,NA,monthly,NA,NA,True,True,NA,NA,NA,True,NA,"['2 BEDROOM, 1 BATH', 'HOUSE IS MOVE IN READY', '--OPEN FIRST FLOOR LIVING CLOSE TO THE LAKE, NEW KITCHEN WITH NEW APPLIANCES, NEW BATH, CENTRAL AIR, NICE YARD WITH NEW DRIVE AND PATIO', 'This house is being offered for home ownership, there are many programs available through the government to help new home owners with little to no money down!', 'Sorry no section 8', 'visit <URL>', 'CALL US AT', 'show contact info']","['https://images.craigslist.org/00202_3xCXKhTk3EAz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00h0h_6ZYtFDDt51uz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00V0V_h8geqWh7Hmjz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00x0x_kPgvlc3HY92z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00q0q_JpEq4iNMnAz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00J0J_8hmIqKByWRQz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00z0z_4PiTRs8bINrz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00J0J_2CMU3GgJJHVz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00606_kLZYZn7bQe5z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00l0l_f2RCHQbi6RZz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00101_69Q2ku7Zj6wz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00R0R_1G03pSTrDHMz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_iN1yG2xk0Umz_09G06Y_600x450.jpg', 'https://images.craigslist.org/00V0V_4Riv5aYL8gtz_09G072_600x450.jpg']",https://cleveland.craigslist.org/apa/d/euclid-euclid-bedroom-rehab/7513677690.html
7513680881,PARMA 3 BEDROOM REHAB,2000,FENWAY,NA,NA,41.3897,-81.7351,22,2022-07-26 14:55,2022-08-01 14:19,[],2022-08-31,house,3,1.5,w/d hookups,attached garage,1800,NA,monthly,NA,NA,True,True,NA,NA,NA,True,NA,"['3 BEDROOM, 1.5 BATH', 'HOUSE IS MOVE IN READY -- NICELY DONE RENOVATION WITH AMPLE SPACE AND ATTACHED 2 CAR GARAGE, CENTRAL AIR, NICE YARD, LARGE REC ROOM IN THE BASEMENT', 'This house is being offered for home ownership, there are many programs available through the government to help new home owners with little to no money down!', 'Sorry no section 8', 'visit <URL>', 'CALL US AT', 'show contact info']","['https://images.craigslist.org/00p0p_iR91IHXUyZfz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00D0D_aEmCR8EQT6Sz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00K0K_fLW5s2RAbd5z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00L0L_dM5LKvnrxclz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00303_5p1DE3Dbhjez_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00d0d_4LWzJghJUxcz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00l0l_jAVmu2esW41z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00x0x_3OkTmH3CZ1iz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00W0W_jTB2LDvxkWdz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00e0e_5ne6jsNeHBMz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_iN1yG2xk0Umz_09G06Y_600x450.jpg', 'https://images.craigslist.org/00V0V_4Riv5aYL8gtz_09G072_600x450.jpg']",https://cleveland.craigslist.org/apa/d/cleveland-parma-bedroom-rehab/7513680881.html
7491326789,Rent Based of Income - 2/3 Bedroom Apt - Laundry - Parking,25,"Elyria, Ohio",731 Infimary Road,731 Infimary Road,41.3724,-82.1051,22,2022-06-02 10:58,2022-06-30 15:06,[],2022-10-31,apartment,3,1.0,laundry on site,off-street parking,NA,NA,monthly,NA,NA,NA,NA,True,NA,NA,NA,NA,"['Westway Garden Townhomes', '731 Infirmary Rd', 'Elyria, OH 44035', 'P:', 'show contact info', 'THANK YOU FOR YOUR INTEREST IN OUR COMMUNITY.', 'OUR COMMUNITY PROVIDES RENTAL APARTMENTS UNDER THE HUD SECTION 8 AFFORDABLE HOUSING PROGRAM.', 'THE ACTUAL RENT AMOUNT FOR EACH RESIDENT VARIES BASED ON INCOME.', 'PLEASE CONTACT OUR OFFICE FOR MORE INFORMATION.', 'Westway Garden Townhomes is a residential affordable housing community that features 2- and 3-Bedroom Apartments.', 'Our community has on-site parking, wall-to-wall carpeting, and Laundry Facilities.', 'We also have an online payment system, if you wish to go paperless!', 'You will feel right at home at Westway Apartments!', 'So, come down and see your need home!', '***OPEN WAITLIT JANAURY 1ST, 2022 / AVAILABLE SOON ***O', '2BR/1 Bath $RENT BASED ON INCOME', '3BR/1 Bath $RENT BASED ON INCOME', '*RENT BASED ON INCOME*', '_____________________________________________', 'APARTMENT AMENITIES:', 'Carpet and Plank Flooring', 'Full-Size Appliances', 'COMMUNITY AMENITIES:', 'On-Site Parking', 'Laundry Facilities', 'Online Payment System', 'PET POLICY:', 'No Pets Allowed', 'Section 8 Rental Assistance – Rent Based on Income', 'WHO ELSE CAN OFFER YOU ALL THIS?', 'CALL US AT', 'show contact info', 'OFFICE HOURS:', 'Monday - Friday:', 'By Appointment Only', 'Saturday: Currently Not Available', 'A Vesta Community', 'Equal Housing Opportunity', 'Pricing and availability are subject to change daily.', 'Photos may not be of the exact advertised apartment.', 'Please contact us today for the most up-to-date information!', 'Apartment Apartments 2 Bedroom Apartment 3 Bedroom Apartment 2 bedroom apartment 3 bedroom apartment Three bedroom three bedroom 2&3 bedroom apartment 2&3 Bedroom Apartment 2 bedroom 3 bedroom Two Bedroom two bedroom 2 Bed Room 3 Bed Room 1 bedroom apartments one bedroom apartments 1 Bedroom apartments 1 Bedroom Apartments One Bedroom Apartments One Bedroom apartments One Bedroom Apartments 2 bedroom apartments 2 Bedroom apartments 2 Bedroom Apartments Two Bedroom Apartments Two bedroom apartments two bedroom apartments Two Bedroom apartments Three Bedroom Apartments three bedroom apartments Three Bedroom apartments 3 bedroom apartments 3 Bedroom apartments Three Bedroom Apartment three bedroom apartment', 'Three Bedroom apartment 3 bedroom apartment 3 Bedroom apartment 2&3 Bedroom Apartments']","['https://images.craigslist.org/00O0O_gNR2o3pl6pzz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00B0B_aY5vyflODKez_0g80c6_600x450.jpg', 'https://images.craigslist.org/01616_5L6XZwqcipIz_0g80c6_600x450.jpg', 'https://images.craigslist.org/00T0T_yuezOzO6Scz_0g80c6_600x450.jpg', 'https://images.craigslist.org/00G0G_ktCuZDP7mbWz_0iA0db_600x450.jpg', 'https://images.craigslist.org/00f0f_iUMpnpNRvlMz_0f80at_600x450.jpg', 'https://images.craigslist.org/01515_a5dd6k22FBuz_0cD0aK_600x450.jpg', 'https://images.craigslist.org/00n0n_iGkaJR58rpkz_04J04Q_600x450.jpg']",https://cleveland.craigslist.org/apa/d/elyria-rent-based-of-income-bedroom-apt/7491326789.html
7500293389,Must Apply with the Amsterdam Housing Authority First - Open Waitlist,25,"Amsterdam, NY",141 Woodrow Road,141 Woodrow Road,42.9387,-74.1882,22,2022-06-23 15:06,2022-07-19 19:35,[],2022-11-30,apartment,3,1.0,laundry on site,off-street parking,NA,NA,monthly,NA,NA,NA,NA,True,NA,NA,NA,NA,"['***APPLICANTS MUST APPLY TO THE AMSTERDAM HOUSING AUTHORITY FIRST**', 'Woodrow Wilson Townhomes', '141 Woodrow Road', 'Amsterdam NY, 12010', 'P:', 'show contact info', '***WAITLIST/ INCOME RESTRICTIONS***', 'Our townhomes are affordable and have spacious floorplans from 1-bedroom all the way to 4-bedroom townhomes.', 'Our community has a playground, basketball court, and laundry facility.', 'CALL US TODAY to make it your new home!', 'Woodrow Wilson Townhomes is an income-restricted community.', 'The rental amount is determined based on income.', 'Contact our on-site management team to get more information or set up a visit to your new home!', 'You can apply with the Amsterdam Housing Authority by following the website; <URL>', '***WAITLIST/ INCOME RESTRICTIONS***', '1BR - $RENT BASED ON INCOME*', '2BR - $RENT BASED ON INCOME*', '3BR - $RENT BASED ON INCOME*', '4BR - $RENT BASED ON INCOME*', 'Call Office for Information on Availability*', '_____________________________________________', 'APARTMENT AMENITIES:', 'Air Conditioning', 'Cable/Satellite Ready', 'Wood Flooring', 'Refrigerator', 'Stove', '*SOME UTILITIES INCLUDED* Call the office for more information', 'COMMUNITY AMENITIES:', 'Online Payment System', 'Off-Street Parking', 'Laundry Facility', 'Playground', 'Basketball Court', 'On-Site Management Office', 'PET POLICY:', 'No Pets Allowed', 'WHO ELSE CAN OFFER YOU ALL THIS?', 'CALL US AT', 'show contact info', 'OFFICE HOURS:', 'Monday - Friday:', 'By Appointment Only', 'Saturday: Currently Not Available', '***APPLICANTS MUST APPLY TO THE AMSTERDAM HOUSING AUTHORITY FIRST.', 'You can apply with the Amsterdam Housing Authority by following the website; <URL> ***', 'A Vesta Community', 'Equal Housing Opportunity', 'Pricing and availability are subject to change daily.', 'Photos may not be of the exact advertised unit.', 'Please contact us today for the most up-to-date information', 'Apartment Apartments 2 Bedroom Apartment 3 Bedroom Apartment 2 bedroom apartment 3 bedroom apartment Three bedroom three bedroom 2&3 bedroom apartment 2&3 Bedroom Apartment 2 bedroom 3 bedroom Two Bedroom two bedroom 2 Bed Room 3 Bed Room 1 bedroom apartments one bedroom apartments 1 Bedroom apartments 1 Bedroom Apartments One Bedroom Apartments One Bedroom apartments One Bedroom Apartments 2 bedroom apartments 2 Bedroom apartments 2 Bedroom Apartments Two Bedroom Apartments Two bedroom apartments two bedroom apartments Two Bedroom apartments Three Bedroom Apartments three bedroom apartments Three Bedroom apartments 3 bedroom apartments 3 Bedroom apartments Three Bedroom Apartment three bedroom apartment', 'Three Bedroom apartment 3 bedroom apartment 3 Bedroom apartment 2&3 Bedroom Apartments']","['https://images.craigslist.org/00404_k1u8PYjtMyQz_07s05A_600x450.jpg', 'https://images.craigslist.org/00808_9C5ds3Is1ccz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00v0v_bgmhUheZQaqz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00101_6Bjmb4tt89z_0ak07K_600x450.jpg', 'https://images.craigslist.org/00s0s_3KqyfdLgX1Bz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00W0W_2fqTJ7bPU3Mz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00A0A_alMizpirlMbz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00z0z_3MHdRrfoHiXz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00b0b_esghNiLuNMgz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00e0e_5DcLQLvdqN9z_07K0ak_600x450.jpg', 'https://images.craigslist.org/00q0q_9JZI6obIzqkz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00c0c_cbtmPjUcSfYz_07o05w_600x450.jpg', 'https://images.craigslist.org/00n0n_iGkaJR58rpkz_04J04Q_600x450.jpg']",https://cleveland.craigslist.org/apa/d/amsterdam-must-apply-with-the-amsterdam/7500293389.html
7500191588,"Eyeware at The Vantage, Anthea Spa, Heated Underground Walkways",1494,NA,27040 Cedar Road,27040 Cedar Road,41.4701,-81.5232,5,2022-06-23 12:01,2022-07-21 18:18,[],2022-06-23,apartment,0,1.0,laundry on site,off-street parking,395,NA,daily,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Life at The Vantage is like nothing else in northeastern Ohio!', 'Our resort-like apartment community is ideally located a short drive from downtown Cleveland and just off I-271, making it getting around the Cleveland area easy.', 'Convenience is key at The Vantage, with Beachwood Place shopping mall located directly across the street and the Cleveland Clinic just minutes away.', 'Property Amenities:', 'Eyeware at The Vantage', 'The Hair Loft', 'Public Transportation Available', 'Clubhouse and Monthly Resident Events', 'Indoor and Outdoor Pool', 'Intercoms', 'Swerve Grille', 'Gated Community with Controlled Access', 'Pilates Studio', 'Heated Underground Walkways', 'Heated Garages', 'Anthea Spa', 'Call Us Today!', 'show contact info', 'For more information, visit us at: <URL>', '*Pricing and availability are subject to change daily.', 'Photos may not be of your exact home.', 'Please contact us today for the most up to date information!', 'Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.']","['https://images.craigslist.org/01313_4noE9Qrrkftz_0gw0b1_600x450.jpg', 'https://images.craigslist.org/00505_dk1lWU5QvVRz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00707_cjvpc6SloVsz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00l0l_dPQZRIP7ZJJz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00A0A_bjovkzD5He2z_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00000_e1b88XAya1Kz_0hK0mb_600x450.jpg', 'https://images.craigslist.org/00N0N_3lGMFofLb20z_0hK0qC_600x450.jpg', 'https://images.craigslist.org/00V0V_glfJ6ggcO2bz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00R0R_lUqmxQwjgUNz_0oc0oj_600x450.jpg']",https://cleveland.craigslist.org/apa/d/beachwood-eyeware-at-the-vantage-anthea/7500191588.html
7513954634,"Eyeware at The Vantage, Heated Garages, The Hair Loft",1313,NA,27040 Cedar Road,27040 Cedar Road,41.4701,-81.5232,5,2022-07-27 10:14,2022-07-31 10:48,[],2022-07-27,apartment,1,1.0,laundry in bldg,attached garage,820,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Life at The Vantage is like nothing else in northeastern Ohio!', 'Our resort-like apartment community is ideally located a short drive from downtown Cleveland and just off I-271, making it getting around the Cleveland area easy.', 'Convenience is key at The Vantage, with Beachwood Place shopping mall located directly across the street and the Cleveland Clinic just minutes away.', 'Property Amenities:', 'Swerve Grille', 'The Hair Loft', 'Public Transportation Available', 'Pilates Studio', 'Intercoms', 'Heated Garages', 'Sauna and Whirlpool Spa', 'Recreational Areas', 'Anthea Spa', 'Gated Community with Controlled Access', 'Eyeware at The Vantage', 'Clubhouse and Monthly Resident Events', 'Call Us Today!', 'show contact info', 'For more information, visit us at: <URL>', '*Pricing and availability are subject to change daily.', 'Photos may not be of your exact home.', 'Please contact us today for the most up to date information!', 'Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.']","['https://images.craigslist.org/00k0k_bFp0ALdhpaZz_0gw0b1_600x450.jpg', 'https://images.craigslist.org/00J0J_l7HH8Ztqp8pz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00P0P_3T3jVVtMWwmz_0hK0bO_600x450.jpg', 'https://images.craigslist.org/01212_gItCWsZ8MN1z_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00N0N_lSE1JYvjWSzz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00707_iYGGsVQ2eRHz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00F0F_iEotOSZu2q8z_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00T0T_iNHGXmu87AVz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00C0C_1HK1PVK2ij7z_0bi08u_600x450.jpg', 'https://images.craigslist.org/00A0A_fdFSX3WSakXz_0oc0oj_600x450.jpg']",https://cleveland.craigslist.org/apa/d/beachwood-eyeware-at-the-vantage-heated/7513954634.html
7515838515,Multi-Family in Cleveland,700,Cleveland,14315 Milverton Road - B4,14315 Milverton Road - B4,41.471385,-81.582375,20,2022-08-01 00:04,NA,[],2022-08-01,apartment,2,1.0,laundry on site,street parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Description', 'Features', 'Laundry room', 'Parking', '24-hour availability']",NA,https://cleveland.craigslist.org/apa/d/cleveland-multi-family-in-cleveland/7515838515.html
7507188638,BEAUTIFUL Home for rent,500,"539 Linda St Rocky River, Ohio","539 Linda St Rocky River, Ohio","539 Linda St Rocky River, Ohio",41.4694,-81.8512,22,2022-07-10 17:38,NA,[],2022-06-17,apartment,2,2.0,laundry on site,attached garage,1100,NA,monthly,50,NA,True,True,NA,NA,NA,NA,NA,"['What a place!!', 'We take pride in providing you a safe, affordable, nicely updated place to call home!!', 'No old boilers to break down or not be able to fully control the temperature during the cold months.', 'You have central heat, your own furnace provided in your apartment home!!', 'We check your criminal background, credit and rental history.', 'No evictions!!', 'You have your own front door to the outside!!', 'No recirculated air or common hallways.', 'You need to see this place for yourself!!']","['https://images.craigslist.org/00a0a_d1i4Jk3sOKVz_0bi07x_600x450.jpg', 'https://images.craigslist.org/01313_858BjZMX7pNz_0bi07x_600x450.jpg', 'https://images.craigslist.org/01010_7m9nvWApWBBz_0bi07x_600x450.jpg', 'https://images.craigslist.org/00m0m_9HB0qQyG6eMz_0bi07x_600x450.jpg', 'https://images.craigslist.org/00Z0Z_d5gt4UzKIbNz_0bi07x_600x450.jpg', 'https://images.craigslist.org/00K0K_cwzVOREJ2cnz_0bi07x_600x450.jpg', 'https://images.craigslist.org/00606_lSL2I2ldsM3z_0bi07x_600x450.jpg', 'https://images.craigslist.org/00o0o_d56uEbMAo5z_0bi07x_600x450.jpg']",https://cleveland.craigslist.org/apa/d/rocky-river-beautiful-home-for-rent/7507188638.html
7496436518,Studio and 1 Bedrooms - Rent Based of Income - Some Utilities Included,25,"Mayfield Heights, OH",6800 Mayfield Road,6800 Mayfield Road,41.520115,-81.433336,10,2022-06-14 12:37,2022-07-12 11:30,[],2022-11-30,apartment,1,1.0,laundry on site,off-street parking,585,NA,monthly,NA,NA,True,True,True,NA,NA,NA,NA,"['Villa Serena Senior Apartments', '6800 Mayfield Road', 'Mayfield Heights, OH 44124', 'P:', 'show contact info', '***SENIOR HOUSING 62+ / OPEN WAITLIST***', 'Our community offers spacious studio and one-bedroom apartments.', 'Features such as emergency pull cords, balconies, and many events for our residents.', 'We also pay UTILITIES!', 'CALL US TODAY to make it your new home!', 'Villa Serena Senior Apartments is an income-restricted community.', 'The rental amount is determined based on income.', 'Contact our on-site management team to get more information or set up a visit to your new home!', '***SENIOR HOUSING 62+ / OPEN', 'WAITLIST ***', 'STUDIO/1 Bath 382sq.', 'ft. – $RENT BASED OF INCOME*', '1BR/1 Bath 585sq.', 'ft. - $RENT BASED OF INCOME*', 'Call Office for Information on Availability*', '_____________________________________________', 'APARTMENT AMENITIES:', 'Grab Bars/Emergency Pull Cords', 'Refrigerator', 'Stove', 'Laundry Room', '*SOME UTILITIES INCLUDED* Call the office for more information', 'COMMUNITY AMENITIES:', 'Online Payment Online', 'On-site Maintenance', 'On-site parking', 'Storage Locker on every floor', 'Food Bank', 'Bingo', 'Game Room', 'Podiatrist Visit once a month', 'Transportation to Library', 'Community Garden', 'Exercise Equipment', 'PET POLICY:', '1 Pet Limit', '$300 Pet Deposit', '*Weight Restrictions* - Call the office for more information', 'WHO ELSE CAN OFFER YOU ALL THIS?', 'CALL US AT', 'show contact info', 'OFFICE HOURS:', 'Monday - Friday: 8:30 AM – 5 PM *By Appointment Only*', 'Saturday/Sunday: Closed', 'A Vesta Community', 'Equal Housing Opportunity', 'Pricing and availability are subject to change daily.', 'Photos may not be of the exact advertised apartment.', 'Please contact us today for the most up-to-date information!', 'Apartment Apartments 2 Bedroom Apartment 3 Bedroom Apartment 2 bedroom apartment 3 bedroom apartment Three bedroom three bedroom 2&3 bedroom apartment 2&3 Bedroom Apartment 2 bedroom 3 bedroom Two Bedroom two bedroom 2 Bed Room 3 Bed Room 1 bedroom apartments one bedroom apartments 1 Bedroom apartments 1 Bedroom Apartments One Bedroom Apartments One Bedroom apartments One Bedroom Apartments 2 bedroom apartments 2 Bedroom apartments 2 Bedroom Apartments Two Bedroom Apartments Two bedroom apartments two bedroom apartments Two Bedroom apartments Three Bedroom Apartments three bedroom apartments Three Bedroom apartments 3 bedroom apartments 3 Bedroom apartments Three Bedroom Apartment three bedroom apartment', 'Three Bedroom apartment 3 bedroom apartment 3 Bedroom apartment 2&3 Bedroom Apartments']","['https://images.craigslist.org/00i0i_kpCE746gY5Lz_04Q03D_600x450.jpg', 'https://images.craigslist.org/00h0h_4vkFST1NedEz_04Q03D_600x450.jpg', 'https://images.craigslist.org/00E0E_gWh2GTRWQIZz_0qk0eO_600x450.jpg', 'https://images.craigslist.org/00w0w_fxMHE6n5pSoz_0qk0eO_600x450.jpg', 'https://images.craigslist.org/00M0M_2XcmREiz0jfz_0qk0eO_600x450.jpg', 'https://images.craigslist.org/00b0b_9rbA61ZapBqz_04Q03D_600x450.jpg', 'https://images.craigslist.org/01717_3eSl2I4HeGGz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00404_58DpCrCUFLxz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00g0g_4oa1mWMAnWQz_08Z09A_600x450.jpg', 'https://images.craigslist.org/00D0D_abfPJsiJNPEz_08F0fc_600x450.jpg', 'https://images.craigslist.org/00A0A_fhC49vr76fKz_08y0aG_600x450.jpg', 'https://images.craigslist.org/00000_hlDkiXzQoZQz_08n0bU_600x450.jpg', 'https://images.craigslist.org/00n0n_iGkaJR58rpkz_04J04Q_600x450.jpg']",https://cleveland.craigslist.org/apa/d/gates-mills-studio-and-bedrooms-rent/7496436518.html
7503015450,"Spacious floor plan features 3 bed, 1 bath, and spacious living room,~",510,"Cleveland, OH",NA,NA,41.4416,-81.5486,22,2022-06-30 08:14,NA,[],2022-06-30,house,3,1.0,w/d in unit,off-street parking,1056,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"[""You've found it!"", 'Just unpack and relax!', 'Spacious floor plan features 3 bedrooms, 1 bathroom, and spacious living room, hardwood floor, spacious ready to use basement.', 'Newer appliances , new heater and water tank.', 'Eat-in kitchen with new fixtures Convenient location.', 'Newly remodeled, Outdoor freshly painted, Huge backyard for kids to play or have barbeque Very mature neighborhood.', 'Easy access to shopping and bus line.', 'First full months rent: $510 and security deposit: $500 due at move-in.', ""Don't miss this one!"", 'SECTION 8 ACCEPTED.', 'Text or Call to schedule your tour TODAY:-', 'show contact info', 'TENANT PAYS ALL UTILITIES INCLUDING WATER AND SEWER .', 'PET SECURITY DEPOSIT MIGHT BE REQUIRED.']","['https://images.craigslist.org/01313_cVpUP7dnaVIz_09G06s_600x450.jpg', 'https://images.craigslist.org/00b0b_k6qy3U9MTOzz_09G06s_600x450.jpg', 'https://images.craigslist.org/00808_jQH1IzgTQK2z_09G06s_600x450.jpg', 'https://images.craigslist.org/00000_clZHg9MVxOIz_09G06s_600x450.jpg', 'https://images.craigslist.org/00g0g_6Lxr0Yqzbwbz_09G06s_600x450.jpg']",https://cleveland.craigslist.org/apa/d/cleveland-spacious-floor-plan-features/7503015450.html
